repo_id,owner,repo_name,full_name,repo_url,description,language,topics,stars_total,forks_total,watchers_total,open_issues_count,created_at,updated_at,pushed_at,license,default_branch,has_issues,has_wiki,has_pages,archived,size,stars_this_week,readme_text,collected_at,source_type,api_status
900070,agent-lab-02,automl-agent-radar-070,agent-lab-02/automl-agent-radar-070,https://github.com/agent-lab-02/automl-agent-radar-070,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,861,173,686,84,2026-03-05T03:08:27+00:00,2026-06-06T03:08:27+00:00,2026-06-05T03:08:27+00:00,MIT,main,True,True,False,False,70341,92,"# AutoML Agent Lab 070

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900071,agent-lab-03,data-agent-radar-071,agent-lab-03/data-agent-radar-071,https://github.com/agent-lab-03/data-agent-radar-071,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,3033,271,786,169,2021-04-22T03:08:27+00:00,2024-12-04T03:08:27+00:00,2024-11-30T03:08:27+00:00,MIT,main,True,True,False,False,64813,19,"# Data Agent Lab 071

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900072,agent-lab-04,coding-agent-radar-072,agent-lab-04/coding-agent-radar-072,https://github.com/agent-lab-04/coding-agent-radar-072,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,2267,257,2036,35,2023-11-12T03:08:27+00:00,2026-05-10T03:08:27+00:00,2026-05-08T03:08:27+00:00,NOASSERTION,main,True,True,True,False,53892,56,"# Coding Agent Lab 072

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900073,agent-lab-05,rag-agent-radar-073,agent-lab-05/rag-agent-radar-073,https://github.com/agent-lab-05/rag-agent-radar-073,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,506,32,172,44,2026-01-15T03:08:27+00:00,2025-08-11T03:08:27+00:00,2025-08-11T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,41232,7,"# RAG Agent Lab 073

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900074,agent-lab-06,research-agent-radar-074,agent-lab-06/research-agent-radar-074,https://github.com/agent-lab-06/research-agent-radar-074,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,621,132,247,71,2026-03-28T03:08:27+00:00,2026-06-12T03:08:27+00:00,2026-06-10T03:08:27+00:00,Apache-2.0,main,True,True,False,False,21770,107,"# Research Agent Lab 074

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900075,agent-lab-07,workflow-agent-radar-075,agent-lab-07/workflow-agent-radar-075,https://github.com/agent-lab-07/workflow-agent-radar-075,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,1579,231,582,109,2026-04-04T03:08:27+00:00,2026-06-04T03:08:27+00:00,2026-06-04T03:08:27+00:00,Apache-2.0,main,True,False,False,False,16622,366,"# Workflow Agent Lab 075

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900076,agent-lab-08,mcp-tool-radar-076,agent-lab-08/mcp-tool-radar-076,https://github.com/agent-lab-08/mcp-tool-radar-076,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,10637,1926,9533,645,2025-06-22T03:08:27+00:00,2025-04-06T03:08:27+00:00,2025-04-02T03:08:27+00:00,Apache-2.0,main,True,True,True,True,73465,64,"# MCP Tool Lab 076

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900077,agent-lab-09,multimodal-agent-radar-077,agent-lab-09/multimodal-agent-radar-077,https://github.com/agent-lab-09/multimodal-agent-radar-077,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,653,92,567,10,2022-05-23T03:08:27+00:00,2026-05-06T03:08:27+00:00,2026-05-03T03:08:27+00:00,NOASSERTION,main,True,True,True,False,39421,12,"# Multimodal Agent Lab 077

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900078,agent-lab-10,automl-agent-radar-078,agent-lab-10/automl-agent-radar-078,https://github.com/agent-lab-10/automl-agent-radar-078,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,137,6,71,36,2025-07-26T03:08:27+00:00,2026-01-29T03:08:27+00:00,2026-01-29T03:08:27+00:00,Apache-2.0,main,True,True,True,False,28681,0,"# AutoML Agent Lab 078

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900079,agent-lab-11,data-agent-radar-079,agent-lab-11/data-agent-radar-079,https://github.com/agent-lab-11/data-agent-radar-079,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,602,30,247,15,2026-05-31T03:08:27+00:00,2026-06-14T03:08:27+00:00,2026-06-13T03:08:27+00:00,Apache-2.0,main,True,False,False,False,37961,99,"# Data Agent Lab 079

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900080,agent-lab-12,coding-agent-radar-080,agent-lab-12/coding-agent-radar-080,https://github.com/agent-lab-12/coding-agent-radar-080,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,1782,234,894,86,2026-05-26T03:08:27+00:00,2026-06-14T03:08:27+00:00,2026-06-14T03:08:27+00:00,Apache-2.0,main,True,True,True,False,42476,562,"# Coding Agent Lab 080

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900081,agent-lab-13,rag-agent-radar-081,agent-lab-13/rag-agent-radar-081,https://github.com/agent-lab-13/rag-agent-radar-081,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,3486,440,1504,217,2021-05-19T03:08:27+00:00,2024-09-03T03:08:27+00:00,2024-09-02T03:08:27+00:00,MIT,main,True,False,True,False,5132,13,"# RAG Agent Lab 081

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900082,agent-lab-14,research-agent-radar-082,agent-lab-14/research-agent-radar-082,https://github.com/agent-lab-14/research-agent-radar-082,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,1016,49,209,6,2023-06-13T03:08:27+00:00,2026-05-26T03:08:27+00:00,2026-05-22T03:08:27+00:00,NOASSERTION,main,True,False,True,False,3590,17,"# Research Agent Lab 082

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900083,agent-lab-15,workflow-agent-radar-083,agent-lab-15/workflow-agent-radar-083,https://github.com/agent-lab-15/workflow-agent-radar-083,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,137,19,27,43,2025-06-26T03:08:27+00:00,2025-12-24T03:08:27+00:00,2025-12-20T03:08:27+00:00,Apache-2.0,main,True,True,True,False,56025,0,"# Workflow Agent Lab 083

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900084,agent-lab-16,mcp-tool-radar-084,agent-lab-16/mcp-tool-radar-084,https://github.com/agent-lab-16/mcp-tool-radar-084,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,631,54,392,34,2026-05-19T03:08:27+00:00,2026-06-08T03:08:27+00:00,2026-06-06T03:08:27+00:00,NOASSERTION,main,True,True,False,False,33049,169,"# MCP Tool Lab 084

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900085,agent-lab-00,multimodal-agent-radar-085,agent-lab-00/multimodal-agent-radar-085,https://github.com/agent-lab-00/multimodal-agent-radar-085,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,1939,153,493,48,2026-01-16T03:08:27+00:00,2026-06-14T03:08:27+00:00,2026-06-11T03:08:27+00:00,Apache-2.0,main,True,True,False,False,66441,581,"# Multimodal Agent Lab 085

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900086,agent-lab-01,automl-agent-radar-086,agent-lab-01/automl-agent-radar-086,https://github.com/agent-lab-01/automl-agent-radar-086,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,3780,632,3110,335,2024-05-01T03:08:27+00:00,2024-07-27T03:08:27+00:00,2024-07-23T03:08:27+00:00,Apache-2.0,main,True,False,True,True,12041,9,"# AutoML Agent Lab 086

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900087,agent-lab-02,data-agent-radar-087,agent-lab-02/data-agent-radar-087,https://github.com/agent-lab-02/data-agent-radar-087,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,470,61,99,42,2021-10-07T03:08:27+00:00,2026-06-09T03:08:27+00:00,2026-06-09T03:08:27+00:00,BSD-3-Clause,main,True,True,True,False,52949,8,"# Data Agent Lab 087

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900088,agent-lab-03,coding-agent-radar-088,agent-lab-03/coding-agent-radar-088,https://github.com/agent-lab-03/coding-agent-radar-088,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,791,107,186,83,2024-01-31T03:08:27+00:00,2025-12-17T03:08:27+00:00,2025-12-16T03:08:27+00:00,Apache-2.0,main,True,True,False,False,27092,20,"# Coding Agent Lab 088

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900089,agent-lab-04,rag-agent-radar-089,agent-lab-04/rag-agent-radar-089,https://github.com/agent-lab-04/rag-agent-radar-089,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,684,100,258,20,2026-03-25T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-03T03:08:27+00:00,BSD-3-Clause,main,True,True,False,False,50175,57,"# RAG Agent Lab 089

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900090,agent-lab-05,research-agent-radar-090,agent-lab-05/research-agent-radar-090,https://github.com/agent-lab-05/research-agent-radar-090,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,1493,263,836,181,2026-03-24T03:08:27+00:00,2026-06-06T03:08:27+00:00,2026-06-06T03:08:27+00:00,Apache-2.0,main,True,True,False,False,3937,420,"# Research Agent Lab 090

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900091,agent-lab-06,workflow-agent-radar-091,agent-lab-06/workflow-agent-radar-091,https://github.com/agent-lab-06/workflow-agent-radar-091,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,4079,816,1242,250,2021-08-25T03:08:27+00:00,2024-02-04T03:08:27+00:00,2024-02-04T03:08:27+00:00,BSD-3-Clause,main,True,False,True,True,16717,19,"# Workflow Agent Lab 091

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900092,agent-lab-07,mcp-tool-radar-092,agent-lab-07/mcp-tool-radar-092,https://github.com/agent-lab-07/mcp-tool-radar-092,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,454,78,255,48,2022-05-01T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-06T03:08:27+00:00,MIT,main,True,True,True,False,66017,15,"# MCP Tool Lab 092

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900093,agent-lab-08,multimodal-agent-radar-093,agent-lab-08/multimodal-agent-radar-093,https://github.com/agent-lab-08/multimodal-agent-radar-093,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,1984,402,535,281,2023-03-20T03:08:27+00:00,2025-02-05T03:08:27+00:00,2025-02-02T03:08:27+00:00,MIT,main,True,False,False,False,67129,6,"# Multimodal Agent Lab 093

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900094,agent-lab-09,automl-agent-radar-094,agent-lab-09/automl-agent-radar-094,https://github.com/agent-lab-09/automl-agent-radar-094,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,178,30,75,18,2026-06-03T03:08:27+00:00,2026-06-06T03:08:27+00:00,2026-06-05T03:08:27+00:00,Apache-2.0,main,True,True,True,False,52624,29,"# AutoML Agent Lab 094

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900095,agent-lab-10,data-agent-radar-095,agent-lab-10/data-agent-radar-095,https://github.com/agent-lab-10/data-agent-radar-095,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,2065,155,602,45,2026-03-22T03:08:27+00:00,2026-06-09T03:08:27+00:00,2026-06-08T03:08:27+00:00,Apache-2.0,main,True,False,False,False,28255,689,"# Data Agent Lab 095

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900096,agent-lab-11,coding-agent-radar-096,agent-lab-11/coding-agent-radar-096,https://github.com/agent-lab-11/coding-agent-radar-096,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,1522,87,600,46,2022-04-25T03:08:27+00:00,2024-06-15T03:08:27+00:00,2024-06-13T03:08:27+00:00,NOASSERTION,main,True,False,False,False,17370,14,"# Coding Agent Lab 096

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900097,agent-lab-12,rag-agent-radar-097,agent-lab-12/rag-agent-radar-097,https://github.com/agent-lab-12/rag-agent-radar-097,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,606,29,397,10,2023-07-18T03:08:27+00:00,2026-05-23T03:08:27+00:00,2026-05-19T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,10673,13,"# RAG Agent Lab 097

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900098,agent-lab-13,research-agent-radar-098,agent-lab-13/research-agent-radar-098,https://github.com/agent-lab-13/research-agent-radar-098,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,569,112,505,106,2025-01-01T03:08:27+00:00,2025-10-17T03:08:27+00:00,2025-10-13T03:08:27+00:00,Apache-2.0,main,True,True,True,False,7206,13,"# Research Agent Lab 098

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900099,agent-lab-14,workflow-agent-radar-099,agent-lab-14/workflow-agent-radar-099,https://github.com/agent-lab-14/workflow-agent-radar-099,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,661,37,383,22,2026-05-21T03:08:27+00:00,2026-06-12T03:08:27+00:00,2026-06-09T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,23390,133,"# Workflow Agent Lab 099

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900100,agent-lab-15,mcp-tool-radar-100,agent-lab-15/mcp-tool-radar-100,https://github.com/agent-lab-15/mcp-tool-radar-100,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,2158,201,1579,58,2026-05-01T03:08:27+00:00,2026-06-09T03:08:27+00:00,2026-06-05T03:08:27+00:00,Apache-2.0,main,True,False,True,False,4650,530,"# MCP Tool Lab 100

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900101,agent-lab-16,multimodal-agent-radar-101,agent-lab-16/multimodal-agent-radar-101,https://github.com/agent-lab-16/multimodal-agent-radar-101,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,2751,159,895,35,2025-03-02T03:08:27+00:00,2025-04-17T03:08:27+00:00,2025-04-17T03:08:27+00:00,NOASSERTION,main,True,True,False,True,40927,5,"# Multimodal Agent Lab 101

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900102,agent-lab-00,automl-agent-radar-102,agent-lab-00/automl-agent-radar-102,https://github.com/agent-lab-00/automl-agent-radar-102,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,1331,262,497,70,2025-04-18T03:08:27+00:00,2026-06-04T03:08:27+00:00,2026-06-02T03:08:27+00:00,Apache-2.0,main,True,False,False,False,15183,69,"# AutoML Agent Lab 102

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900103,agent-lab-01,data-agent-radar-103,agent-lab-01/data-agent-radar-103,https://github.com/agent-lab-01/data-agent-radar-103,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,723,96,416,70,2026-03-08T03:08:27+00:00,2024-11-21T03:08:27+00:00,2024-11-19T03:08:27+00:00,NOASSERTION,main,True,False,False,False,12552,16,"# Data Agent Lab 103

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900104,agent-lab-02,coding-agent-radar-104,agent-lab-02/coding-agent-radar-104,https://github.com/agent-lab-02/coding-agent-radar-104,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,160,33,55,5,2026-05-23T03:08:27+00:00,2026-06-06T03:08:27+00:00,2026-06-04T03:08:27+00:00,MIT,main,True,False,True,False,3480,29,"# Coding Agent Lab 104

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900105,agent-lab-03,rag-agent-radar-105,agent-lab-03/rag-agent-radar-105,https://github.com/agent-lab-03/rag-agent-radar-105,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,1361,168,450,52,2026-05-07T03:08:27+00:00,2026-06-05T03:08:27+00:00,2026-06-03T03:08:27+00:00,BSD-3-Clause,main,True,True,True,False,13515,245,"# RAG Agent Lab 105

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
